training_seed,eval_seed,case_id,order_index,method,success,path_length,expanded_nodes,runtime_ms,runtime_p95_ms,timing_repeats
2026,2026,0,0,A*,1,35.45584487915039,29,4.41515,4.880585,2
2026,2026,0,1,Neural A*,1,38.284271240234375,43,8.71255,8.741935,2
2026,2026,0,2,iA*,1,35.45584487915039,29,15.74905,16.171554999999998,2
2026,2026,1,0,Neural A*,1,42.284271240234375,58,10.658850000000001,11.386815,2
2026,2026,1,1,iA*,1,41.213199615478516,49,18.053,18.799010000000003,2
2026,2026,1,2,A*,1,39.798988342285156,60,8.6495,8.87486,2
2026,2026,2,0,iA*,1,33.72792434692383,31,14.24225,14.957615,2
2026,2026,2,1,A*,1,33.72792053222656,31,4.12935,4.142354999999999,2
2026,2026,2,2,Neural A*,1,37.870059967041016,31,6.4824,7.387709999999999,2
2026,2026,3,0,A*,1,30.79899024963379,26,4.1491,4.4444799999999995,2
2026,2026,3,1,Neural A*,1,31.627416610717773,26,5.42,5.95847,2
2026,2026,3,2,iA*,1,30.79899024963379,26,12.90505,13.298215,2
2026,2026,4,0,Neural A*,1,46.0121955871582,102,16.8564,17.09355,2
2026,2026,4,1,iA*,1,47.52690887451172,133,28.5366,29.26776,2
2026,2026,4,2,A*,1,44.35533905029297,205,28.67815,28.890234999999997,2
2026,2026,5,0,iA*,1,31.384777069091797,36,16.17445,16.883605,2
2026,2026,5,1,A*,1,31.384777069091797,45,7.5572,8.6498,2
2026,2026,5,2,Neural A*,1,32.21320343017578,36,9.577300000000001,10.66162,2
2026,2026,6,0,A*,1,36.94112777709961,28,6.55145,6.977285,2
2026,2026,6,1,Neural A*,1,38.35533905029297,29,6.262700000000001,7.0304,2
2026,2026,6,2,iA*,1,36.94112777709961,28,13.4376,15.19809,2
2026,2026,7,0,Neural A*,1,29.284271240234375,22,5.6831499999999995,6.265045,2
2026,2026,7,1,iA*,1,27.627416610717773,22,11.734300000000001,11.81422,2
2026,2026,7,2,A*,1,27.627416610717773,22,3.40235,3.7005649999999997,2
2026,2026,8,0,iA*,1,32.97056198120117,29,14.325099999999999,14.821539999999999,2
2026,2026,8,1,A*,1,33.55635070800781,31,4.8317499999999995,5.342185,2
2026,2026,8,2,Neural A*,1,38.87005615234375,34,6.979,7.46959,2
2026,2026,9,0,A*,1,33.62741470336914,53,7.69925,7.776425,2
2026,2026,9,1,Neural A*,1,36.941123962402344,30,7.2621,8.230500000000001,2
2026,2026,9,2,iA*,1,33.62741470336914,41,15.0983,15.57125,2
