training_seed,eval_seed,case_id,order_index,method,success,path_length,expanded_nodes,runtime_ms,runtime_p95_ms,timing_repeats
3407,2026,23,1,A*,1,30.970561981201172,28,8.0446,8.4215,5
3407,2026,23,2,Neural A*,1,35.55634689331055,36,12.2884,13.0907,5
3407,2026,24,0,A*,1,17.414213180541992,18,5.1622,5.4268,5
3407,2026,24,1,Neural A*,1,21.55634880065918,18,7.4503,8.23342,5
3407,2026,24,2,iA*,1,17.414213180541992,18,15.4326,15.88626,5
3407,2026,25,0,Neural A*,1,37.698482513427734,31,11.0575,11.690819999999999,5
3407,2026,25,1,iA*,1,36.041629791259766,30,19.494,20.4153,5
3407,2026,25,2,A*,1,36.041629791259766,30,8.1329,9.49856,5
3407,2026,26,0,iA*,1,24.65685272216797,24,16.7217,18.452679999999997,5
3407,2026,26,1,A*,1,24.6568546295166,24,6.2236,6.75688,5
3407,2026,26,2,Neural A*,1,27.970561981201172,24,9.4902,9.673300000000001,5
3407,2026,27,0,A*,1,52.698482513427734,303,79.5852,83.62658,5
3407,2026,27,1,Neural A*,1,57.669044494628906,194,54.9697,55.5666,5
3407,2026,27,2,iA*,1,52.698482513427734,209,65.3484,67.03048000000001,5
3407,2026,28,0,Neural A*,1,34.62741470336914,97,27.3077,29.62586,5
3407,2026,28,1,iA*,1,31.313709259033203,75,29.998,30.6553,5
3407,2026,28,2,A*,1,31.31370735168457,88,22.9493,24.092480000000002,5
3407,2026,29,0,iA*,1,31.455841064453125,25,17.4447,19.00196,5
3407,2026,29,1,A*,1,31.455841064453125,25,7.2318,7.82208,5
3407,2026,29,2,Neural A*,1,34.870059967041016,28,10.0681,11.471359999999999,5
3407,2026,30,0,A*,1,43.112701416015625,76,20.0372,21.1547,5
3407,2026,30,1,Neural A*,1,44.769554138183594,43,15.4555,16.478180000000002,5
3407,2026,30,2,iA*,1,43.698486328125,55,26.931,27.688779999999998,5
3407,2026,31,0,Neural A*,1,24.21320152282715,20,8.3994,9.1461,5
3407,2026,31,1,iA*,1,22.556346893310547,19,17.099,17.84298,5
3407,2026,31,2,A*,1,22.556346893310547,19,5.1383,6.044,5
3407,2026,32,0,iA*,1,34.798988342285156,30,19.127,20.42864,5
3407,2026,32,1,A*,1,34.798988342285156,30,8.5019,8.82518,5
3407,2026,32,2,Neural A*,1,37.284271240234375,30,11.2695,11.5395,5
3407,2026,33,0,A*,1,30.62741470336914,60,16.445,17.19198,5
3407,2026,33,1,Neural A*,1,33.94112777709961,25,9.9436,10.0444,5
3407,2026,33,2,iA*,1,31.45584487915039,68,29.9568,31.6325,5
3407,2026,34,0,Neural A*,1,48.59797668457031,103,29.7447,30.201620000000002,5
3407,2026,34,1,iA*,1,43.62741470336914,75,30.2543,31.99706,5
3407,2026,34,2,A*,1,41.970558166503906,100,25.89,27.4674,5
3407,2026,35,0,iA*,1,37.041629791259766,84,32.2853,34.73318,5
3407,2026,35,1,A*,1,35.041629791259766,134,34.754,35.569359999999996,5
3407,2026,35,2,Neural A*,1,41.52691650390625,106,32.6209,33.6484,5
3407,2026,36,0,A*,1,25.798988342285156,21,5.6806,6.134239999999999,5
3407,2026,36,1,Neural A*,1,27.213205337524414,23,9.2869,10.23492,5
3407,2026,36,2,iA*,1,25.798988342285156,21,16.2154,16.68868,5
3407,2026,37,0,Neural A*,1,31.455841064453125,25,9.6941,10.61384,5
3407,2026,37,1,iA*,1,26.48528289794922,25,16.8611,17.43178,5
3407,2026,37,2,A*,1,26.485280990600586,25,7.2443,7.73748,5
3407,2026,38,0,iA*,1,20.071067810058594,19,16.2223,16.49252,5
3407,2026,38,1,A*,1,20.071067810058594,19,5.7709,6.453679999999999,5
3407,2026,38,2,Neural A*,1,22.55634880065918,19,8.2491,8.51242,5
3407,2026,39,0,A*,1,36.62741470336914,32,9.4751,9.96008,5
3407,2026,39,1,Neural A*,1,41.11269760131836,36,12.9463,14.15606,5
3407,2026,39,2,iA*,1,36.62741470336914,31,19.2643,20.74962,5
3407,2026,40,0,Neural A*,1,55.497474670410156,192,54.3305,57.60472,5
3407,2026,40,1,iA*,1,49.698482513427734,194,62.8864,64.3094,5
3407,2026,40,2,A*,1,49.698482513427734,247,61.4993,66.78132,5
3407,2026,41,0,iA*,1,20.899494171142578,19,15.7383,16.5746,5
3407,2026,41,1,A*,1,20.899494171142578,19,5.0698,5.70784,5
3407,2026,41,2,Neural A*,1,22.55634880065918,19,7.8254,9.56606,5
3407,2026,42,0,A*,1,30.798992156982422,26,7.2189,8.26658,5
3407,2026,42,1,Neural A*,1,34.94112777709961,28,11.149,11.9363,5
3407,2026,42,2,iA*,1,30.798988342285156,26,18.5725,19.264879999999998,5
3407,2026,43,0,Neural A*,1,35.041629791259766,29,11.1374,11.35158,5
3407,2026,43,1,iA*,1,31.970561981201172,28,19.2414,23.143859999999997,5
3407,2026,43,2,A*,1,31.970561981201172,28,7.6209,7.91506,5
3407,2026,44,0,iA*,1,28.79899024963379,24,17.4505,19.96002,5
3407,2026,44,1,A*,1,28.79899024963379,24,6.479,7.82794,5
3407,2026,44,2,Neural A*,1,31.627416610717773,26,10.6941,11.316519999999999,5
3407,2026,45,0,A*,1,40.97056579589844,139,38.0391,39.234680000000004,5
3407,2026,45,1,Neural A*,1,47.59798049926758,148,42.9427,44.28606,5
3407,2026,45,2,iA*,1,40.97056198120117,81,33.0775,34.14332,5
3407,2026,46,0,Neural A*,1,52.18376159667969,69,22.6065,23.547340000000002,5
3407,2026,46,1,iA*,1,48.526912689208984,69,28.121,29.52704,5
3407,2026,46,2,A*,1,45.941123962402344,103,27.0183,28.08508,5
3407,2026,47,0,iA*,1,40.3137092590332,38,21.8061,22.0942,5
3407,2026,47,1,A*,1,40.3137092590332,38,9.6105,10.98558,5
3407,2026,47,2,Neural A*,1,43.62741470336914,61,19.5084,19.81564,5
3407,2026,48,0,A*,1,21.313705444335938,19,5.1227,6.34374,5
3407,2026,48,1,Neural A*,1,27.798992156982422,34,12.0417,12.8324,5
3407,2026,48,2,iA*,1,21.31370735168457,19,15.5495,16.15922,5
3407,2026,49,0,Neural A*,1,42.769554138183594,100,30.0416,31.38794,5
3407,2026,49,1,iA*,1,42.526912689208984,98,38.215,38.78084,5
3407,2026,49,2,A*,1,40.284271240234375,146,38.7407,40.28322,5
3407,2026,50,0,iA*,1,31.798988342285156,29,18.04,21.20406,5
3407,2026,50,1,A*,1,30.970561981201172,32,8.8742,9.618400000000001,5
3407,2026,50,2,Neural A*,1,35.11269760131836,30,10.8496,11.48364,5
3407,2026,51,0,A*,1,34.3847770690918,172,43.8355,46.6995,5
3407,2026,51,1,Neural A*,1,40.76955032348633,158,43.5294,45.26802,5
3407,2026,51,2,iA*,1,35.21320343017578,136,47.747,49.06448,5
3407,2026,52,0,Neural A*,1,22.142135620117188,19,8.3775,8.77714,5
3407,2026,52,1,iA*,1,19.65685272216797,19,16.0009,16.345480000000002,5
3407,2026,52,2,A*,1,19.6568546295166,19,5.2611,6.34462,5
3407,2026,53,0,iA*,1,32.97056198120117,29,18.705,19.895300000000002,5
3407,2026,53,1,A*,1,32.97056198120117,29,7.9498,8.88146,5
3407,2026,53,2,Neural A*,1,35.455841064453125,34,11.2188,12.92044,5
3407,2026,54,0,A*,1,28.313709259033203,26,7.6859,8.47806,5
3407,2026,54,1,Neural A*,1,33.284271240234375,28,9.9253,11.01502,5
3407,2026,54,2,iA*,1,28.31370735168457,26,18.4719,19.03376,5
3407,2026,55,0,Neural A*,1,40.284271240234375,46,15.2167,15.42672,5
